coverage,rows_kept,tail_low_thr,tail_high_thr,accuracy,balanced_accuracy,precision,recall,f1,mcc,tail_q_each_side,source
0.05061406773353182,136,0.3918241341094811,0.6134514873681463,0.5735294117647058,0.5821256038647343,0.4117647058823529,0.6086956521739131,0.49122807017543857,0.1554174680400523,0.025,HAAR_I120_ma0_vol0
0.030517305545217716,82,0.38034663368529215,0.6210527317852637,0.5487804878048781,0.5542328042328042,0.3902439024390244,0.5714285714285714,0.463768115942029,0.10286889997472794,0.015,HAAR_I120_ma0_vol0
0.10048381094157052,270,0.4052334439468309,0.5967359510276715,0.5259259259259259,0.5274693331783036,0.4074074074074074,0.5339805825242718,0.46218487394957986,0.05337294809977348,0.05,HAAR_I120_ma0_vol0
0.20022329735764793,538,0.4211537804556636,0.5751116330906912,0.5130111524163569,0.5130176287590735,0.5018587360594795,0.5133079847908745,0.5075187969924813,0.026028780369725942,0.1,HAAR_I120_ma0_vol0
0.020096762188314105,54,0.37154186757023455,0.630519918840445,0.4074074074074074,0.3846153846153846,0.18518518518518517,0.3333333333333333,0.23809523809523808,-0.20672455764868075,0.01,HAAR_I120_ma0_vol0
