open,close,high,low,value,volume,begin,end,SECID
99907,99567,99907,99567,0,10,2025-05-16 17:07:00,2025-05-16 17:07:59,SiM6
100000,100000,100000,100000,0,10,2025-05-16 17:35:00,2025-05-16 17:35:59,SiM6
100000,100000,100000,100000,0,2,2025-05-16 17:38:00,2025-05-16 17:38:59,SiM6
100000,100000,100000,100000,0,1,2025-05-16 17:39:00,2025-05-16 17:39:59,SiM6
100000,100000,100000,100000,0,1,2025-05-16 17:40:00,2025-05-16 17:40:59,SiM6
100000,100000,100000,100000,0,1,2025-05-16 17:41:00,2025-05-16 17:41:59,SiM6
100000,100000,100000,100000,0,1,2025-05-16 17:42:00,2025-05-16 17:42:59,SiM6
100000,100000,100000,100000,0,4,2025-05-16 17:43:00,2025-05-16 17:43:59,SiM6
100249,100249,100249,100249,0,1,2025-05-16 17:46:00,2025-05-16 17:46:59,SiM6
100250,100250,100250,100250,0,1,2025-05-16 17:47:00,2025-05-16 17:47:59,SiM6
100250,100250,100250,100250,0,1,2025-05-16 17:48:00,2025-05-16 17:48:59,SiM6
100250,100250,100250,100250,0,1,2025-05-16 17:49:00,2025-05-16 17:49:59,SiM6
100250,100250,100250,100250,0,1,2025-05-16 17:50:00,2025-05-16 17:50:59,SiM6
99807,99806,99807,99806,0,3,2025-05-16 18:43:00,2025-05-16 18:43:59,SiM6
99800,99800,99800,99800,0,3,2025-05-16 18:44:00,2025-05-16 18:44:59,SiM6
99800,99800,99800,99800,0,1,2025-05-16 19:43:00,2025-05-16 19:43:59,SiM6
99800,99800,99800,99800,0,2,2025-05-16 20:18:00,2025-05-16 20:18:59,SiM6
99800,99800,99800,99800,0,1,2025-05-16 20:19:00,2025-05-16 20:19:59,SiM6
99800,99800,99800,99800,0,2,2025-05-16 20:21:00,2025-05-16 20:21:59,SiM6
99800,99800,99800,99800,0,1,2025-05-16 20:22:00,2025-05-16 20:22:59,SiM6
