open,close,high,low,value,volume,begin,end,SECID
95050,95050,95050,95050,0,1,2025-10-13 11:14:00,2025-10-13 11:14:59,SiZ6
95050,95000,95050,95000,0,4,2025-10-13 11:15:00,2025-10-13 11:15:59,SiZ6
94989,94989,94989,94989,0,1,2025-10-13 12:02:00,2025-10-13 12:02:59,SiZ6
94600,94600,94600,94600,0,10,2025-10-13 16:33:00,2025-10-13 16:33:59,SiZ6
94605,94605,94610,94605,0,4,2025-10-13 16:34:00,2025-10-13 16:34:59,SiZ6
94899,94899,94899,94899,0,1,2025-10-13 17:15:00,2025-10-13 17:15:59,SiZ6
94700,94700,94700,94700,0,1,2025-10-13 17:16:00,2025-10-13 17:16:59,SiZ6
94605,94605,94605,94605,0,1,2025-10-13 17:19:00,2025-10-13 17:19:59,SiZ6
94605,94605,94605,94605,0,1,2025-10-13 17:22:00,2025-10-13 17:22:59,SiZ6
94605,94605,94605,94605,0,11,2025-10-13 17:23:00,2025-10-13 17:23:59,SiZ6
94600,94600,94600,94600,0,1,2025-10-13 18:02:00,2025-10-13 18:02:59,SiZ6
94500,94500,94500,94500,0,3,2025-10-13 18:10:00,2025-10-13 18:10:59,SiZ6
94500,94500,94500,94500,0,2,2025-10-13 18:30:00,2025-10-13 18:30:59,SiZ6
94500,94500,94500,94500,0,10,2025-10-13 18:43:00,2025-10-13 18:43:59,SiZ6
94500,94500,94500,94500,0,11,2025-10-13 18:44:00,2025-10-13 18:44:59,SiZ6
94500,94500,94500,94500,0,1,2025-10-13 19:29:00,2025-10-13 19:29:59,SiZ6
93964,93914,94499,93914,0,7,2025-10-13 20:25:00,2025-10-13 20:25:59,SiZ6
93950,93950,93950,93950,0,1,2025-10-13 23:42:00,2025-10-13 23:42:59,SiZ6
94000,94000,94000,94000,0,5,2025-10-14 09:32:00,2025-10-14 09:32:59,SiZ6
93800,93800,93800,93800,0,1,2025-10-14 10:30:00,2025-10-14 10:30:59,SiZ6
93800,93800,93800,93800,0,1,2025-10-14 10:51:00,2025-10-14 10:51:59,SiZ6
93800,93800,93800,93800,0,3,2025-10-14 10:54:00,2025-10-14 10:54:59,SiZ6
93500,93600,93600,93500,0,2,2025-10-14 10:59:00,2025-10-14 10:59:59,SiZ6
93600,93600,93600,93600,0,1,2025-10-14 11:00:00,2025-10-14 11:00:59,SiZ6
94209,94209,94209,94209,0,5,2025-10-14 13:24:00,2025-10-14 13:24:59,SiZ6
94001,94001,94001,94001,0,1,2025-10-14 13:46:00,2025-10-14 13:46:59,SiZ6
94000,94000,94000,94000,0,2,2025-10-14 14:16:00,2025-10-14 14:16:59,SiZ6
94000,94000,94000,94000,0,8,2025-10-14 14:18:00,2025-10-14 14:18:59,SiZ6
93501,93501,93501,93501,0,5,2025-10-14 15:03:00,2025-10-14 15:03:59,SiZ6
93776,93776,93776,93776,0,1,2025-10-14 16:24:00,2025-10-14 16:24:59,SiZ6
94334,94334,94334,94334,0,1,2025-10-14 17:32:00,2025-10-14 17:32:59,SiZ6
93492,93002,93492,93002,0,5,2025-10-14 18:41:00,2025-10-14 18:41:59,SiZ6
93100,93100,93100,93100,0,1,2025-10-15 09:56:00,2025-10-15 09:56:59,SiZ6
92407,92407,92407,92407,0,1,2025-10-15 10:09:00,2025-10-15 10:09:59,SiZ6
92431,92431,92431,92431,0,1,2025-10-15 10:11:00,2025-10-15 10:11:59,SiZ6
92328,92328,92328,92328,0,1,2025-10-15 10:22:00,2025-10-15 10:22:59,SiZ6
92600,92312,92600,92312,0,2,2025-10-15 10:39:00,2025-10-15 10:39:59,SiZ6
92600,92600,92600,92600,0,1,2025-10-15 10:41:00,2025-10-15 10:41:59,SiZ6
92888,92868,92888,92868,0,4,2025-10-15 10:56:00,2025-10-15 10:56:59,SiZ6
92803,92803,92803,92803,0,1,2025-10-15 11:24:00,2025-10-15 11:24:59,SiZ6
92802,92805,92805,92802,0,7,2025-10-15 13:23:00,2025-10-15 13:23:59,SiZ6
92805,92805,92805,92805,0,1,2025-10-15 14:13:00,2025-10-15 14:13:59,SiZ6
92805,92805,92805,92805,0,2,2025-10-15 14:14:00,2025-10-15 14:14:59,SiZ6
92805,92805,92805,92805,0,1,2025-10-15 14:27:00,2025-10-15 14:27:59,SiZ6
92805,92805,92805,92805,0,1,2025-10-15 14:32:00,2025-10-15 14:32:59,SiZ6
92805,92805,92805,92805,0,8,2025-10-15 14:59:00,2025-10-15 14:59:59,SiZ6
92101,91821,92101,91821,0,6,2025-10-15 16:47:00,2025-10-15 16:47:59,SiZ6
92665,92665,92665,92665,0,1,2025-10-15 16:59:00,2025-10-15 16:59:59,SiZ6
92665,92665,92665,92665,0,1,2025-10-15 17:11:00,2025-10-15 17:11:59,SiZ6
92666,92666,92666,92666,0,5,2025-10-15 21:07:00,2025-10-15 21:07:59,SiZ6
91753,91753,91753,91753,0,1,2025-10-15 23:03:00,2025-10-15 23:03:59,SiZ6
92343,92343,92343,92343,0,3,2025-10-15 23:14:00,2025-10-15 23:14:59,SiZ6
91803,91803,91803,91803,0,1,2025-10-16 09:03:00,2025-10-16 09:03:59,SiZ6
91802,91802,91802,91802,0,1,2025-10-16 09:04:00,2025-10-16 09:04:59,SiZ6
91800,91375,91800,91375,0,3,2025-10-16 09:18:00,2025-10-16 09:18:59,SiZ6
93618,93618,93618,93618,0,1,2025-10-16 10:33:00,2025-10-16 10:33:59,SiZ6
93294,93294,93294,93294,0,1,2025-10-16 11:57:00,2025-10-16 11:57:59,SiZ6
93150,93150,93150,93150,0,1,2025-10-16 13:30:00,2025-10-16 13:30:59,SiZ6
93030,92990,93030,92990,0,3,2025-10-16 13:52:00,2025-10-16 13:52:59,SiZ6
92990,92990,92990,92990,0,7,2025-10-16 14:06:00,2025-10-16 14:06:59,SiZ6
93400,93400,93400,93400,0,1,2025-10-16 14:34:00,2025-10-16 14:34:59,SiZ6
93400,93400,93400,93400,0,1,2025-10-16 14:41:00,2025-10-16 14:41:59,SiZ6
93400,93400,93400,93400,0,3,2025-10-16 14:45:00,2025-10-16 14:45:59,SiZ6
93400,93400,93400,93400,0,2,2025-10-16 14:46:00,2025-10-16 14:46:59,SiZ6
93400,93400,93400,93400,0,43,2025-10-16 15:20:00,2025-10-16 15:20:59,SiZ6
93900,93900,93900,93900,0,1,2025-10-16 17:00:00,2025-10-16 17:00:59,SiZ6
93800,93800,93800,93800,0,1,2025-10-16 17:11:00,2025-10-16 17:11:59,SiZ6
92999,92999,92999,92999,0,1,2025-10-16 20:25:00,2025-10-16 20:25:59,SiZ6
92958,92958,92958,92958,0,1,2025-10-16 21:09:00,2025-10-16 21:09:59,SiZ6
95130,95130,95130,95130,0,1,2025-10-17 10:14:00,2025-10-17 10:14:59,SiZ6
94592,94592,94592,94592,0,1,2025-10-17 10:15:00,2025-10-17 10:15:59,SiZ6
93988,93988,93988,93988,0,10,2025-10-17 12:13:00,2025-10-17 12:13:59,SiZ6
94031,94031,94031,94031,0,10,2025-10-17 12:33:00,2025-10-17 12:33:59,SiZ6
94440,94440,94440,94440,0,1,2025-10-17 12:38:00,2025-10-17 12:38:59,SiZ6
