open,close,high,low,value,volume,begin,end,SECID
107199,107199,107199,107199,0,2,2025-06-23 22:02:00,2025-06-23 22:02:59,SiH7
107778,107778,107778,107778,0,2,2025-06-23 22:12:00,2025-06-23 22:12:59,SiH7
107324,107323,107324,107323,0,3,2025-06-24 10:58:00,2025-06-24 10:58:59,SiH7
107599,107699,107699,107599,0,2,2025-06-24 23:10:00,2025-06-24 23:10:59,SiH7
107399,107399,107399,107399,0,1,2025-06-25 13:01:00,2025-06-25 13:01:59,SiH7
106501,106501,106501,106501,0,1,2025-06-26 12:50:00,2025-06-26 12:50:59,SiH7
105955,105953,105955,105953,0,3,2025-06-27 15:49:00,2025-06-27 15:49:59,SiH7
105517,105516,105517,105516,0,2,2025-06-27 19:34:00,2025-06-27 19:34:59,SiH7
104945,104945,104945,104945,0,1,2025-06-30 15:44:00,2025-06-30 15:44:59,SiH7
104401,104401,104401,104401,0,1,2025-07-01 09:06:00,2025-07-01 09:06:59,SiH7
104400,104400,104400,104400,0,1,2025-07-01 09:26:00,2025-07-01 09:26:59,SiH7
105532,105532,105532,105532,0,1,2025-07-01 13:45:00,2025-07-01 13:45:59,SiH7
104071,104071,104071,104071,0,1,2025-07-01 18:04:00,2025-07-01 18:04:59,SiH7
105535,105535,105535,105535,0,1,2025-07-01 22:00:00,2025-07-01 22:00:59,SiH7
103541,103251,103541,103251,0,5,2025-07-02 09:39:00,2025-07-02 09:39:59,SiH7
103252,103252,103252,103252,0,1,2025-07-02 10:10:00,2025-07-02 10:10:59,SiH7
105550,105550,105550,105550,0,1,2025-07-02 11:06:00,2025-07-02 11:06:59,SiH7
104252,104252,104252,104252,0,1,2025-07-02 11:18:00,2025-07-02 11:18:59,SiH7
104969,104969,104969,104969,0,1,2025-07-02 18:40:00,2025-07-02 18:40:59,SiH7
105319,105319,105319,105319,0,1,2025-07-02 19:40:00,2025-07-02 19:40:59,SiH7
105319,105358,105358,105319,0,3,2025-07-02 19:41:00,2025-07-02 19:41:59,SiH7
104820,104820,104820,104820,0,1,2025-07-03 11:09:00,2025-07-03 11:09:59,SiH7
105679,105679,105679,105679,0,2,2025-07-03 14:41:00,2025-07-03 14:41:59,SiH7
104650,104650,104650,104650,0,1,2025-07-07 11:00:00,2025-07-07 11:00:59,SiH7
103900,103900,103900,103900,0,1,2025-07-07 18:46:00,2025-07-07 18:46:59,SiH7
104381,104381,104381,104381,0,1,2025-07-08 16:28:00,2025-07-08 16:28:59,SiH7
104199,104199,104199,104199,0,1,2025-07-08 19:37:00,2025-07-08 19:37:59,SiH7
104149,104149,104149,104149,0,1,2025-07-08 19:57:00,2025-07-08 19:57:59,SiH7
104149,104149,104149,104149,0,1,2025-07-08 20:07:00,2025-07-08 20:07:59,SiH7
104144,104144,104144,104144,0,1,2025-07-08 20:37:00,2025-07-08 20:37:59,SiH7
104145,104145,104145,104145,0,1,2025-07-08 21:20:00,2025-07-08 21:20:59,SiH7
104142,104142,104142,104142,0,1,2025-07-08 21:23:00,2025-07-08 21:23:59,SiH7
104138,104138,104138,104138,0,1,2025-07-08 22:10:00,2025-07-08 22:10:59,SiH7
104133,104133,104133,104133,0,1,2025-07-08 22:26:00,2025-07-08 22:26:59,SiH7
104100,104100,104100,104100,0,1,2025-07-09 12:44:00,2025-07-09 12:44:59,SiH7
103999,104000,104000,103999,0,2,2025-07-09 14:21:00,2025-07-09 14:21:59,SiH7
104340,104340,104340,104340,0,1,2025-07-09 16:54:00,2025-07-09 16:54:59,SiH7
103746,103746,103746,103746,0,1,2025-07-09 18:09:00,2025-07-09 18:09:59,SiH7
103740,103722,103740,103722,0,2,2025-07-09 18:11:00,2025-07-09 18:11:59,SiH7
103223,103223,103223,103223,0,1,2025-07-09 22:20:00,2025-07-09 22:20:59,SiH7
104259,104259,104259,104259,0,1,2025-07-10 10:26:00,2025-07-10 10:26:59,SiH7
103500,103500,103500,103500,0,1,2025-07-10 10:32:00,2025-07-10 10:32:59,SiH7
103599,103599,103599,103599,0,1,2025-07-10 10:44:00,2025-07-10 10:44:59,SiH7
103599,103599,103599,103599,0,1,2025-07-10 11:36:00,2025-07-10 11:36:59,SiH7
103971,103971,103971,103971,0,1,2025-07-10 15:06:00,2025-07-10 15:06:59,SiH7
103832,103832,103832,103832,0,3,2025-07-11 12:13:00,2025-07-11 12:13:59,SiH7
103489,103489,103489,103489,0,1,2025-07-11 13:17:00,2025-07-11 13:17:59,SiH7
103000,103000,103000,103000,0,2,2025-07-11 13:29:00,2025-07-11 13:29:59,SiH7
103200,103200,103200,103200,0,1,2025-07-11 14:08:00,2025-07-11 14:08:59,SiH7
103200,103200,103200,103200,0,1,2025-07-11 14:09:00,2025-07-11 14:09:59,SiH7
103200,103200,103200,103200,0,1,2025-07-11 14:23:00,2025-07-11 14:23:59,SiH7
102900,102900,102900,102900,0,1,2025-07-11 16:36:00,2025-07-11 16:36:59,SiH7
102901,102901,102901,102901,0,1,2025-07-11 16:44:00,2025-07-11 16:44:59,SiH7
102901,102901,102901,102901,0,1,2025-07-11 16:48:00,2025-07-11 16:48:59,SiH7
102800,102800,102800,102800,0,2,2025-07-14 11:39:00,2025-07-14 11:39:59,SiH7
102800,102800,102800,102800,0,1,2025-07-14 11:44:00,2025-07-14 11:44:59,SiH7
103915,103915,103915,103915,0,3,2025-07-14 12:48:00,2025-07-14 12:48:59,SiH7
102403,102402,102403,102402,0,2,2025-07-14 14:09:00,2025-07-14 14:09:59,SiH7
102300,102300,102300,102300,0,1,2025-07-15 13:00:00,2025-07-15 13:00:59,SiH7
101306,101306,101306,101306,0,1,2025-07-15 13:20:00,2025-07-15 13:20:59,SiH7
101200,101200,101200,101200,0,3,2025-07-15 13:28:00,2025-07-15 13:28:59,SiH7
101023,101023,101023,101023,0,2,2025-07-15 13:29:00,2025-07-15 13:29:59,SiH7
101637,101637,101637,101637,0,1,2025-07-15 23:30:00,2025-07-15 23:30:59,SiH7
101710,101711,101711,101710,0,2,2025-07-15 23:47:00,2025-07-15 23:47:59,SiH7
101300,101300,101300,101300,0,1,2025-07-16 11:49:00,2025-07-16 11:49:59,SiH7
101300,101300,101300,101300,0,1,2025-07-16 11:51:00,2025-07-16 11:51:59,SiH7
100981,100981,100981,100981,0,1,2025-07-16 12:18:00,2025-07-16 12:18:59,SiH7
101000,101000,101000,101000,0,1,2025-07-16 12:53:00,2025-07-16 12:53:59,SiH7
100999,100999,100999,100999,0,2,2025-07-17 17:07:00,2025-07-17 17:07:59,SiH7
99536,99535,99536,99535,0,2,2025-07-18 09:21:00,2025-07-18 09:21:59,SiH7
100240,100240,100240,100240,0,1,2025-07-18 09:23:00,2025-07-18 09:23:59,SiH7
100000,100000,100000,100000,0,1,2025-07-18 09:25:00,2025-07-18 09:25:59,SiH7
100586,100586,100586,100586,0,1,2025-07-18 10:38:00,2025-07-18 10:38:59,SiH7
100995,100995,100995,100995,0,1,2025-07-18 11:01:00,2025-07-18 11:01:59,SiH7
100999,101378,101378,100999,0,22,2025-07-18 14:17:00,2025-07-18 14:17:59,SiH7
99373,99373,99373,99373,0,1,2025-07-21 14:09:00,2025-07-21 14:09:59,SiH7
101375,101375,101375,101375,0,1,2025-07-21 14:14:00,2025-07-21 14:14:59,SiH7
100151,100151,100151,100151,0,1,2025-07-21 14:35:00,2025-07-21 14:35:59,SiH7
100149,100149,100149,100149,0,1,2025-07-21 14:36:00,2025-07-21 14:36:59,SiH7
99744,99744,99744,99744,0,1,2025-07-22 18:10:00,2025-07-22 18:10:59,SiH7
99744,99744,99744,99744,0,1,2025-07-22 18:11:00,2025-07-22 18:11:59,SiH7
100997,100997,100997,100997,0,1,2025-07-22 18:29:00,2025-07-22 18:29:59,SiH7
100800,100800,100800,100800,0,1,2025-07-22 20:14:00,2025-07-22 20:14:59,SiH7
100152,100152,100152,100152,0,1,2025-07-24 10:29:00,2025-07-24 10:29:59,SiH7
101852,101852,101852,101852,0,1,2025-07-24 10:37:00,2025-07-24 10:37:59,SiH7
100425,100425,100425,100425,0,1,2025-07-24 11:12:00,2025-07-24 11:12:59,SiH7
99602,99602,99602,99602,0,1,2025-07-24 15:26:00,2025-07-24 15:26:59,SiH7
101121,101121,101121,101121,0,1,2025-07-24 15:51:00,2025-07-24 15:51:59,SiH7
101153,101375,101375,101153,0,4,2025-07-24 17:45:00,2025-07-24 17:45:59,SiH7
101999,102019,102019,101999,0,4,2025-07-24 17:46:00,2025-07-24 17:46:59,SiH7
101852,102408,102408,101820,0,11,2025-07-24 17:47:00,2025-07-24 17:47:59,SiH7
101900,101900,101900,101900,0,1,2025-07-24 17:53:00,2025-07-24 17:53:59,SiH7
101342,101342,101342,101342,0,1,2025-07-24 17:54:00,2025-07-24 17:54:59,SiH7
101221,101221,101221,101221,0,1,2025-07-24 18:40:00,2025-07-24 18:40:59,SiH7
101292,101292,101292,101292,0,1,2025-07-24 19:11:00,2025-07-24 19:11:59,SiH7
101241,101240,101241,101240,0,2,2025-07-24 19:19:00,2025-07-24 19:19:59,SiH7
100471,100471,100471,100471,0,1,2025-07-25 15:49:00,2025-07-25 15:49:59,SiH7
100500,100444,100500,100444,0,2,2025-07-25 16:02:00,2025-07-25 16:02:59,SiH7
100501,100501,100501,100501,0,1,2025-07-25 16:08:00,2025-07-25 16:08:59,SiH7
100653,100653,100653,100653,0,1,2025-07-25 17:14:00,2025-07-25 17:14:59,SiH7
100315,100315,100315,100315,0,1,2025-07-25 17:17:00,2025-07-25 17:17:59,SiH7
100761,100761,100761,100761,0,1,2025-07-25 17:18:00,2025-07-25 17:18:59,SiH7
100476,100495,100495,100476,0,2,2025-07-25 17:19:00,2025-07-25 17:19:59,SiH7
100755,100755,100755,100755,0,1,2025-07-25 17:20:00,2025-07-25 17:20:59,SiH7
100485,100753,100753,100485,0,2,2025-07-25 17:24:00,2025-07-25 17:24:59,SiH7
100485,100751,100751,100485,0,2,2025-07-25 17:26:00,2025-07-25 17:26:59,SiH7
100484,100484,100484,100484,0,1,2025-07-25 17:29:00,2025-07-25 17:29:59,SiH7
100751,100751,100751,100751,0,1,2025-07-25 17:30:00,2025-07-25 17:30:59,SiH7
100485,100485,100485,100485,0,1,2025-07-25 17:31:00,2025-07-25 17:31:59,SiH7
100605,100605,100605,100605,0,1,2025-07-25 17:34:00,2025-07-25 17:34:59,SiH7
100721,100555,100721,100555,0,2,2025-07-25 17:37:00,2025-07-25 17:37:59,SiH7
100721,100554,100721,100554,0,2,2025-07-25 17:41:00,2025-07-25 17:41:59,SiH7
101216,101217,101217,101216,0,2,2025-07-25 21:55:00,2025-07-25 21:55:59,SiH7
101775,101775,101775,101775,0,1,2025-07-25 21:56:00,2025-07-25 21:56:59,SiH7
101532,101532,101532,101532,0,1,2025-07-25 22:02:00,2025-07-25 22:02:59,SiH7
103905,103905,103905,103905,0,1,2025-07-28 17:53:00,2025-07-28 17:53:59,SiH7
103500,103500,103500,103500,0,1,2025-07-28 18:02:00,2025-07-28 18:02:59,SiH7
103000,103000,103000,103000,0,1,2025-07-28 18:07:00,2025-07-28 18:07:59,SiH7
104451,104451,104451,104451,0,1,2025-07-29 10:03:00,2025-07-29 10:03:59,SiH7
104451,104451,104451,104451,0,1,2025-07-29 10:48:00,2025-07-29 10:48:59,SiH7
104000,104000,104000,104000,0,1,2025-07-29 10:49:00,2025-07-29 10:49:59,SiH7
104451,104451,104451,104451,0,1,2025-07-29 10:53:00,2025-07-29 10:53:59,SiH7
104451,104451,104451,104451,0,1,2025-07-29 10:57:00,2025-07-29 10:57:59,SiH7
104451,104451,104451,104451,0,2,2025-07-29 11:47:00,2025-07-29 11:47:59,SiH7
104948,104948,104948,104948,0,1,2025-07-29 11:55:00,2025-07-29 11:55:59,SiH7
104000,104000,104000,104000,0,1,2025-07-29 12:23:00,2025-07-29 12:23:59,SiH7
104000,104000,104000,104000,0,13,2025-07-29 14:54:00,2025-07-29 14:54:59,SiH7
104000,104000,104000,104000,0,1,2025-07-29 22:13:00,2025-07-29 22:13:59,SiH7
104000,104000,104000,104000,0,1,2025-07-29 22:23:00,2025-07-29 22:23:59,SiH7
104000,104000,104000,104000,0,1,2025-07-29 22:24:00,2025-07-29 22:24:59,SiH7
100667,100667,100667,100667,0,8,2025-07-31 11:43:00,2025-07-31 11:43:59,SiH7
101901,101901,101901,101901,0,1,2025-07-31 12:39:00,2025-07-31 12:39:59,SiH7
100987,100987,100987,100987,0,1,2025-07-31 13:36:00,2025-07-31 13:36:59,SiH7
100468,100468,100468,100468,0,1,2025-08-04 09:31:00,2025-08-04 09:31:59,SiH7
100999,101000,101000,100999,0,3,2025-08-04 17:53:00,2025-08-04 17:53:59,SiH7
101000,101000,101000,101000,0,1,2025-08-04 21:17:00,2025-08-04 21:17:59,SiH7
100210,100210,100210,100210,0,1,2025-08-06 22:17:00,2025-08-06 22:17:59,SiH7
100209,100209,100209,100209,0,2,2025-08-06 22:24:00,2025-08-06 22:24:59,SiH7
99750,99235,99750,99235,0,5,2025-08-06 22:37:00,2025-08-06 22:37:59,SiH7
100000,100000,100000,100000,0,2,2025-08-06 22:40:00,2025-08-06 22:40:59,SiH7
100215,100215,100215,100215,0,1,2025-08-06 22:50:00,2025-08-06 22:50:59,SiH7
100453,102641,102641,100453,0,14,2025-08-07 10:29:00,2025-08-07 10:29:59,SiH7
99696,99695,99696,99695,0,7,2025-08-07 14:55:00,2025-08-07 14:55:59,SiH7
101465,101466,101466,101465,0,2,2025-08-07 16:53:00,2025-08-07 16:53:59,SiH7
100706,100660,100706,100660,0,2,2025-08-08 11:04:00,2025-08-08 11:04:59,SiH7
101000,101000,101000,101000,0,1,2025-08-08 13:04:00,2025-08-08 13:04:59,SiH7
100208,100208,100208,100208,0,1,2025-08-11 11:43:00,2025-08-11 11:43:59,SiH7
100207,100200,100207,100200,0,2,2025-08-11 11:44:00,2025-08-11 11:44:59,SiH7
100995,100995,100995,100995,0,1,2025-08-11 13:09:00,2025-08-11 13:09:59,SiH7
100214,100213,100214,100213,0,2,2025-08-11 23:23:00,2025-08-11 23:23:59,SiH7
100610,100610,100610,100610,0,1,2025-08-12 14:45:00,2025-08-12 14:45:59,SiH7
100210,100210,100210,100210,0,1,2025-08-12 18:46:00,2025-08-12 18:46:59,SiH7
100530,100530,100530,100530,0,1,2025-08-13 16:32:00,2025-08-13 16:32:59,SiH7
100148,100148,100148,100148,0,1,2025-08-14 11:08:00,2025-08-14 11:08:59,SiH7
100630,100630,100630,100630,0,1,2025-08-15 15:21:00,2025-08-15 15:21:59,SiH7
100160,100160,100160,100160,0,1,2025-08-15 15:22:00,2025-08-15 15:22:59,SiH7
100028,100027,100028,100027,0,2,2025-08-15 15:27:00,2025-08-15 15:27:59,SiH7
100025,100024,100025,100024,0,2,2025-08-15 15:40:00,2025-08-15 15:40:59,SiH7
100525,100525,100525,100525,0,1,2025-08-15 18:03:00,2025-08-15 18:03:59,SiH7
100525,100525,100525,100525,0,2,2025-08-15 18:04:00,2025-08-15 18:04:59,SiH7
100918,100918,100918,100918,0,1,2025-08-18 09:26:00,2025-08-18 09:26:59,SiH7
101058,101091,101091,101058,0,2,2025-08-18 09:46:00,2025-08-18 09:46:59,SiH7
101120,101120,101120,101120,0,1,2025-08-18 10:47:00,2025-08-18 10:47:59,SiH7
100818,100818,100818,100818,0,3,2025-08-18 10:48:00,2025-08-18 10:48:59,SiH7
100695,100695,100695,100695,0,1,2025-08-18 10:49:00,2025-08-18 10:49:59,SiH7
100111,100000,100111,100000,0,11,2025-08-18 11:56:00,2025-08-18 11:56:59,SiH7
100000,100000,100000,100000,0,1,2025-08-18 13:50:00,2025-08-18 13:50:59,SiH7
100000,100000,100000,100000,0,1,2025-08-18 14:25:00,2025-08-18 14:25:59,SiH7
100000,100000,100000,100000,0,2,2025-08-18 18:29:00,2025-08-18 18:29:59,SiH7
100000,100000,100000,100000,0,1,2025-08-18 18:46:00,2025-08-18 18:46:59,SiH7
99592,99592,99592,99592,0,1,2025-08-19 09:02:00,2025-08-19 09:02:59,SiH7
99419,99419,99419,99419,0,1,2025-08-21 14:10:00,2025-08-21 14:10:59,SiH7
99066,99066,99066,99066,0,2,2025-08-22 14:26:00,2025-08-22 14:26:59,SiH7
99367,99000,99367,99000,0,4,2025-08-22 17:23:00,2025-08-22 17:23:59,SiH7
99000,99000,99000,99000,0,1,2025-08-22 17:27:00,2025-08-22 17:27:59,SiH7
99000,99000,99000,99000,0,2,2025-08-22 17:30:00,2025-08-22 17:30:59,SiH7
99000,99000,99000,99000,0,3,2025-08-22 17:38:00,2025-08-22 17:38:59,SiH7
98912,98912,98912,98912,0,1,2025-08-22 17:40:00,2025-08-22 17:40:59,SiH7
99000,99000,99000,99000,0,1,2025-08-22 17:42:00,2025-08-22 17:42:59,SiH7
99000,99000,99000,99000,0,1,2025-08-22 17:43:00,2025-08-22 17:43:59,SiH7
99000,99000,99000,99000,0,2,2025-08-22 19:08:00,2025-08-22 19:08:59,SiH7
98314,98313,98314,98313,0,2,2025-08-26 12:03:00,2025-08-26 12:03:59,SiH7
98074,98074,98074,98074,0,1,2025-08-26 12:04:00,2025-08-26 12:04:59,SiH7
99990,99990,99990,99990,0,1,2025-08-27 19:55:00,2025-08-27 19:55:59,SiH7
98251,98250,98251,98250,0,3,2025-08-28 20:29:00,2025-08-28 20:29:59,SiH7
98999,98999,98999,98999,0,2,2025-08-29 11:32:00,2025-08-29 11:32:59,SiH7
99242,99242,99242,99242,0,1,2025-09-01 12:37:00,2025-09-01 12:37:59,SiH7
98179,98179,98179,98179,0,1,2025-09-01 13:42:00,2025-09-01 13:42:59,SiH7
98178,98178,98178,98178,0,7,2025-09-01 15:24:00,2025-09-01 15:24:59,SiH7
97999,97999,97999,97999,0,1,2025-09-02 17:50:00,2025-09-02 17:50:59,SiH7
98349,98349,98349,98349,0,1,2025-09-03 10:33:00,2025-09-03 10:33:59,SiH7
98483,98483,98483,98483,0,1,2025-09-03 10:44:00,2025-09-03 10:44:59,SiH7
99174,99174,99174,99174,0,4,2025-09-03 13:41:00,2025-09-03 13:41:59,SiH7
99238,99238,99238,99238,0,2,2025-09-03 14:39:00,2025-09-03 14:39:59,SiH7
99238,99238,99238,99238,0,1,2025-09-05 12:34:00,2025-09-05 12:34:59,SiH7
99298,99298,99298,99298,0,1,2025-09-05 17:40:00,2025-09-05 17:40:59,SiH7
98575,99298,99298,98575,0,3,2025-09-05 19:38:00,2025-09-05 19:38:59,SiH7
100570,100570,100570,100570,0,3,2025-09-08 15:38:00,2025-09-08 15:38:59,SiH7
101000,101000,101000,101000,0,1,2025-09-08 19:58:00,2025-09-08 19:58:59,SiH7
101270,101270,101270,101270,0,1,2025-09-08 22:15:00,2025-09-08 22:15:59,SiH7
101300,101300,101300,101300,0,1,2025-09-08 23:24:00,2025-09-08 23:24:59,SiH7
