open,close,high,low,value,volume,begin,end,SECID
85845,85870,85870,85845,0,11,2025-10-01 18:00:00,2025-10-01 18:00:59,SiH6
85788,85836,85837,85787,0,27,2025-10-01 18:01:00,2025-10-01 18:01:59,SiH6
85842,85899,85899,85839,0,43,2025-10-01 18:02:00,2025-10-01 18:02:59,SiH6
85882,85928,85928,85882,0,65,2025-10-01 18:03:00,2025-10-01 18:03:59,SiH6
85919,86022,86032,85918,0,33,2025-10-01 18:04:00,2025-10-01 18:04:59,SiH6
86064,86133,86157,86039,0,37,2025-10-01 18:05:00,2025-10-01 18:05:59,SiH6
86113,86057,86114,86055,0,74,2025-10-01 18:06:00,2025-10-01 18:06:59,SiH6
86054,86027,86054,86025,0,31,2025-10-01 18:07:00,2025-10-01 18:07:59,SiH6
86037,86014,86037,86009,0,221,2025-10-01 18:08:00,2025-10-01 18:08:59,SiH6
86053,86040,86053,86040,0,3,2025-10-01 18:09:00,2025-10-01 18:09:59,SiH6
86030,86030,86030,86030,0,18,2025-10-01 18:10:00,2025-10-01 18:10:59,SiH6
85959,85959,85959,85959,0,1,2025-10-01 18:12:00,2025-10-01 18:12:59,SiH6
85979,86030,86030,85979,0,47,2025-10-01 18:14:00,2025-10-01 18:14:59,SiH6
86005,85999,86005,85999,0,2,2025-10-01 18:16:00,2025-10-01 18:16:59,SiH6
86025,86060,86060,86025,0,3,2025-10-01 18:17:00,2025-10-01 18:17:59,SiH6
86054,86051,86054,86050,0,7,2025-10-01 18:20:00,2025-10-01 18:20:59,SiH6
86080,86080,86080,86080,0,2,2025-10-01 18:21:00,2025-10-01 18:21:59,SiH6
86054,86048,86054,86048,0,2,2025-10-01 18:28:00,2025-10-01 18:28:59,SiH6
86020,86020,86020,86020,0,1,2025-10-01 18:29:00,2025-10-01 18:29:59,SiH6
86007,86015,86015,86007,0,14,2025-10-01 18:31:00,2025-10-01 18:31:59,SiH6
86010,86010,86010,86010,0,1,2025-10-01 18:32:00,2025-10-01 18:32:59,SiH6
86046,86046,86046,86046,0,1,2025-10-01 18:35:00,2025-10-01 18:35:59,SiH6
86060,86060,86060,86060,0,4,2025-10-01 18:38:00,2025-10-01 18:38:59,SiH6
86059,86059,86059,86059,0,2,2025-10-01 18:39:00,2025-10-01 18:39:59,SiH6
86049,86049,86049,86049,0,1,2025-10-01 18:44:00,2025-10-01 18:44:59,SiH6
86039,86046,86046,86039,0,5,2025-10-01 18:46:00,2025-10-01 18:46:59,SiH6
86046,86052,86052,86046,0,5,2025-10-01 18:47:00,2025-10-01 18:47:59,SiH6
86030,86030,86030,86030,0,1,2025-10-01 18:49:00,2025-10-01 18:49:59,SiH6
86135,86032,86135,86032,0,2,2025-10-01 19:05:00,2025-10-01 19:05:59,SiH6
86034,86042,86042,86034,0,10,2025-10-01 19:06:00,2025-10-01 19:06:59,SiH6
86047,86000,86047,86000,0,18,2025-10-01 19:09:00,2025-10-01 19:09:59,SiH6
86014,86014,86014,86014,0,1,2025-10-01 19:15:00,2025-10-01 19:15:59,SiH6
85965,85937,85965,85937,0,4,2025-10-01 19:17:00,2025-10-01 19:17:59,SiH6
85895,85895,85895,85895,0,1,2025-10-01 19:18:00,2025-10-01 19:18:59,SiH6
85909,85865,85909,85865,0,11,2025-10-01 19:20:00,2025-10-01 19:20:59,SiH6
85888,85888,85888,85888,0,1,2025-10-01 19:21:00,2025-10-01 19:21:59,SiH6
