open,close,high,low,value,volume,begin,end,SECID
96991,96991,96991,96991,0,1,2025-07-01 13:48:00,2025-07-01 13:48:59,SiU6
96990,96990,96990,96990,0,1,2025-07-01 14:12:00,2025-07-01 14:12:59,SiU6
96941,96940,96941,96940,0,2,2025-07-01 16:11:00,2025-07-01 16:11:59,SiU6
97177,97177,97177,97177,0,1,2025-07-02 09:08:00,2025-07-02 09:08:59,SiU6
96999,96999,96999,96999,0,1,2025-07-02 11:51:00,2025-07-02 11:51:59,SiU6
97101,97101,97101,97101,0,1,2025-07-02 11:53:00,2025-07-02 11:53:59,SiU6
96999,96999,96999,96999,0,1,2025-07-02 11:54:00,2025-07-02 11:54:59,SiU6
97101,97101,97101,97101,0,1,2025-07-02 11:55:00,2025-07-02 11:55:59,SiU6
96999,96999,96999,96999,0,2,2025-07-02 11:56:00,2025-07-02 11:56:59,SiU6
97101,97101,97101,97101,0,2,2025-07-02 11:57:00,2025-07-02 11:57:59,SiU6
96999,97151,97151,96999,0,3,2025-07-02 11:59:00,2025-07-02 11:59:59,SiU6
97000,97000,97000,97000,0,1,2025-07-02 12:04:00,2025-07-02 12:04:59,SiU6
97049,97049,97049,97049,0,1,2025-07-02 12:05:00,2025-07-02 12:05:59,SiU6
97151,97151,97151,97151,0,1,2025-07-02 12:11:00,2025-07-02 12:11:59,SiU6
97049,97049,97049,97049,0,1,2025-07-02 12:15:00,2025-07-02 12:15:59,SiU6
97151,97151,97151,97151,0,2,2025-07-02 12:16:00,2025-07-02 12:16:59,SiU6
96999,96999,96999,96999,0,2,2025-07-02 12:17:00,2025-07-02 12:17:59,SiU6
97151,97151,97151,97151,0,2,2025-07-02 12:18:00,2025-07-02 12:18:59,SiU6
96999,96999,96999,96999,0,2,2025-07-02 12:19:00,2025-07-02 12:19:59,SiU6
97151,97151,97151,97151,0,2,2025-07-02 12:20:00,2025-07-02 12:20:59,SiU6
96999,96999,96999,96999,0,2,2025-07-02 12:21:00,2025-07-02 12:21:59,SiU6
97150,96999,97150,96999,0,4,2025-07-02 12:23:00,2025-07-02 12:23:59,SiU6
96999,97151,97151,96999,0,2,2025-07-02 12:24:00,2025-07-02 12:24:59,SiU6
97151,97151,97151,97151,0,1,2025-07-02 12:25:00,2025-07-02 12:25:59,SiU6
96999,96999,96999,96999,0,1,2025-07-02 12:26:00,2025-07-02 12:26:59,SiU6
97123,97123,97123,97123,0,1,2025-07-02 12:31:00,2025-07-02 12:31:59,SiU6
96999,96999,96999,96999,0,1,2025-07-02 12:33:00,2025-07-02 12:33:59,SiU6
96999,96999,96999,96999,0,1,2025-07-02 12:34:00,2025-07-02 12:34:59,SiU6
97150,97101,97150,97101,0,3,2025-07-02 12:35:00,2025-07-02 12:35:59,SiU6
96999,97101,97101,96999,0,3,2025-07-02 12:36:00,2025-07-02 12:36:59,SiU6
97162,97162,97162,97162,0,1,2025-07-02 12:44:00,2025-07-02 12:44:59,SiU6
97002,97000,97002,97000,0,7,2025-07-02 20:13:00,2025-07-02 20:13:59,SiU6
97000,97000,97000,97000,0,1,2025-07-04 16:16:00,2025-07-04 16:16:59,SiU6
96999,97000,97000,96999,0,2,2025-07-04 18:45:00,2025-07-04 18:45:59,SiU6
97000,97000,97000,97000,0,1,2025-07-04 19:05:00,2025-07-04 19:05:59,SiU6
96603,96603,96603,96603,0,1,2025-07-04 20:55:00,2025-07-04 20:55:59,SiU6
96603,96603,96603,96603,0,1,2025-07-04 20:56:00,2025-07-04 20:56:59,SiU6
96610,96610,96610,96610,0,1,2025-07-07 09:26:00,2025-07-07 09:26:59,SiU6
96603,96146,96603,96146,0,6,2025-07-07 09:27:00,2025-07-07 09:27:59,SiU6
96500,96500,96500,96500,0,1,2025-07-07 10:04:00,2025-07-07 10:04:59,SiU6
96553,96553,96553,96553,0,1,2025-07-07 10:05:00,2025-07-07 10:05:59,SiU6
96600,96600,96600,96600,0,1,2025-07-07 10:55:00,2025-07-07 10:55:59,SiU6
96500,96500,96500,96500,0,3,2025-07-07 11:30:00,2025-07-07 11:30:59,SiU6
96126,96126,96126,96126,0,1,2025-07-07 12:45:00,2025-07-07 12:45:59,SiU6
96000,96000,96000,96000,0,1,2025-07-07 14:11:00,2025-07-07 14:11:59,SiU6
95640,95640,95640,95640,0,1,2025-07-07 14:16:00,2025-07-07 14:16:59,SiU6
95301,95301,95301,95301,0,2,2025-07-07 14:19:00,2025-07-07 14:19:59,SiU6
95300,95300,95300,95300,0,1,2025-07-07 14:20:00,2025-07-07 14:20:59,SiU6
95310,95309,95310,95309,0,2,2025-07-07 18:45:00,2025-07-07 18:45:59,SiU6
95001,95001,95001,95001,0,5,2025-07-08 11:12:00,2025-07-08 11:12:59,SiU6
95001,95001,95001,95001,0,3,2025-07-08 11:13:00,2025-07-08 11:13:59,SiU6
95001,95001,95001,95001,0,1,2025-07-08 11:14:00,2025-07-08 11:14:59,SiU6
95351,95351,95351,95351,0,1,2025-07-08 11:15:00,2025-07-08 11:15:59,SiU6
95475,95475,95475,95475,0,3,2025-07-08 11:20:00,2025-07-08 11:20:59,SiU6
95555,95555,95555,95555,0,1,2025-07-08 12:43:00,2025-07-08 12:43:59,SiU6
95594,95594,95594,95594,0,1,2025-07-08 12:48:00,2025-07-08 12:48:59,SiU6
95594,95594,95594,95594,0,1,2025-07-08 12:49:00,2025-07-08 12:49:59,SiU6
95599,95600,95600,95599,0,7,2025-07-08 14:45:00,2025-07-08 14:45:59,SiU6
95012,95012,95012,95012,0,3,2025-07-08 20:12:00,2025-07-08 20:12:59,SiU6
95577,95577,95577,95577,0,1,2025-07-09 10:59:00,2025-07-09 10:59:59,SiU6
